AGE,Base Salary,CUM YEARLY CASH,Cap Hit,Dead,Dead Cap,Misc.,Option,PLAYER,Restructure,Roster,Roster Bonus,Signing,Signing Bonus,TEAM,Workout,Workout Bonus,YEAR,Yearly Cash
21,"$795,916","$4,572,822","$1,579,581",,"$3,146,913",,,James Daniels,,,,"$783,665",,Bears,,,2019,"$958,160"
22,"$1,111,833","$5,684,655","$1,895,498",,"$1,567,332",,,James Daniels,,,,"$783,665",,Bears,,,2020,"$1,111,833"
23,"$1,427,749","$7,112,404","$2,211,416",,"$783,667",,,James Daniels,,,,"$783,667",,Bears,,,2021,"$1,427,749"
22,"$495,000","$3,528,796","$1,253,449",,"$3,842,158",,,Jahlani Tavai,,,,"$758,449",,Lions,-,,2019,"$3,528,796"
23,"$808,362","$4,337,158","$1,566,811",,"$3,083,709",,,Jahlani Tavai,,,,"$758,449",,Lions,-,,2020,"$808,362"
24,"$1,071,724","$5,458,882","$1,880,173",,"$1,516,898",,,Jahlani Tavai,,,,"$758,449",,Lions,"$50,000",,2021,"$1,121,724"
25,"$1,360,086","$6,893,968","$2,193,535",,"$758,449",,,Jahlani Tavai,,,,"$758,449",,Lions,"$75,000",,2022,"$1,435,086"
22,"$480,000","$3,664,802","$1,243,985",,"$3,846,938",,,Courtland Sutton,,,,"$763,985",,Broncos,,,2018,"$3,664,802"
23,"$790,996","$4,455,798","$1,554,981",,"$3,082,953",,,Courtland Sutton,,,,"$763,985",,Broncos,,,2019,"$790,996"
24,"$1,101,993","$5,557,791","$1,865,978",,"$1,527,972",,,Courtland Sutton,,,,"$763,985",,Broncos,,,2020,"$1,101,993"
25,"$1,412,989","$6,970,780","$2,176,976",,"$763,987",,,Courtland Sutton,,,,"$763,987",,Broncos,,,2021,"$1,412,989"
21,"$465,000","$3,572,277","$1,241,819",,"$3,882,732",,,Budda Baker,,,,"$776,819",,Cardinals,,,2017,"$3,572,277"
22,"$775,455","$4,347,732","$1,552,274",,"$3,105,913",,,Budda Baker,,,,"$776,819",,Cardinals,,,2018,"$775,455"
23,"$1,085,910","$5,564,118","$1,862,729",,"$1,553,639",,,Budda Baker,,,,"$776,819",,Cardinals,,,2019,"$1,216,386"
24,"$1,396,364","$6,960,482","$2,173,184",,"$776,820",,,Budda Baker,,,,"$776,820",,Cardinals,,,2020,"$1,396,364"
29,"$1,050,000","$1,187,500","$887,500",,"$887,500",,,Barkevious Mingo,,,,"$137,500",,Bears,,,2020,"$1,187,500"
24,"$720,000","$3,542,180","$1,738,846",,"$3,475,000",,,Romeo Okwara,,"$109,368",,"$901,666",,Lions,"$7,812",,2019,"$3,542,180"
25,"$2,750,000","$6,717,180","$4,076,666",,"$1,953,336",,,Romeo Okwara,,"$375,000",,"$901,666",,Lions,"$50,000",,2020,"$3,175,000"
26,-,,"$901,668",,"$901,668",,,Romeo Okwara,,-,,"$901,668",,Lions,-,,2021,-
22,"$465,000","$3,535,786","$1,232,696",,"$3,843,960",,,Zay Jones,,,,"$767,696",,Raiders,-,,2017,"$3,535,786"
23,"$773,174","$4,308,960","$1,540,870",,"$3,076,264",,,Zay Jones,,,,"$767,696",,Raiders,-,,2018,"$773,174"
24,"$728,009","$5,054,615","$728,008",,-,,,Zay Jones,,,,-,,Raiders,-,,2019,"$745,655"
25,"$1,339,522","$6,444,137","$1,389,522",,-,,,Zay Jones,,,,-,,Raiders,"$50,000",,2020,"$1,389,522"
23,"$495,000","$3,436,556","$1,230,389",,"$3,744,153",,,Elgton Jenkins,,,,"$735,389",,Packers,,,2019,"$3,436,556"
24,"$802,597","$4,239,153","$1,537,986",,"$3,008,764",,,Elgton Jenkins,,,,"$735,389",,Packers,,,2020,"$802,597"
25,"$1,110,195","$5,349,348","$1,845,584",,"$1,470,778",,,Elgton Jenkins,,,,"$735,389",,Packers,,,2021,"$1,110,195"
26,"$1,417,792","$6,767,140","$2,153,181",,"$735,389",,,Elgton Jenkins,,,,"$735,389",,Packers,,,2022,"$1,417,792"
22,"$480,000","$3,457,228","$1,224,307",,"$4,243,305",,,Harold Landry,,,,"$744,307",,Titans,,,2018,"$3,457,228"
23,"$786,077","$4,243,305","$1,530,384",,"$3,018,998",,,Harold Landry,,,,"$744,307",,Titans,,,2019,"$786,077"
24,"$1,092,153","$5,335,458","$1,836,460",,"$1,488,614",,,Harold Landry,,,,"$744,307",,Titans,,,2020,"$1,092,153"
25,"$1,398,230","$6,733,688","$2,142,537",,"$744,307",,,Harold Landry,,,,"$744,307",,Titans,,,2021,"$1,398,230"
35,"$1,250,000","$2,000,000","$1,625,000",,"$2,000,000",,,Chad Henne,,,,"$375,000",,Chiefs,-,,2020,"$2,000,000"
36,"$1,200,000","$3,250,000","$1,625,000",,"$375,000",,,Chad Henne,,,,"$375,000",,Chiefs,"$50,000",,2021,"$1,250,000"
23,"$348,000","$3,336,669","$1,095,167",,"$3,756,711",,,Forrest Lamp,,,,"$747,167",,Chargers,,,2017,"$3,336,669"
24,"$768,042","$4,104,711","$1,515,209",,"$3,009,544",,,Forrest Lamp,,,,"$747,167",,Chargers,,,2018,"$768,042"
25,"$1,071,084","$5,175,795","$1,818,251",,"$1,494,335",,,Forrest Lamp,,,,"$747,167",,Chargers,,,2019,"$1,071,084"
26,"$1,374,125","$6,549,920","$2,121,293",,"$747,168",,,Forrest Lamp,,,,"$747,168",,Chargers,,,2020,"$1,374,125"
22,"$480,000","$3,368,672","$1,202,168",,"$3,669,214",,,Mike Gesicki,,,,"$722,168",,Dolphins,,,2018,"$3,368,672"
23,"$780,542","$4,149,214","$1,502,710",,"$2,947,046",,,Mike Gesicki,,,,"$722,168",,Dolphins,,,2019,"$780,542"
24,"$1,081,084","$5,230,298","$1,803,252",,"$1,444,336",,,Mike Gesicki,,,,"$722,168",,Dolphins,,,2020,"$1,081,084"
25,"$1,381,626","$6,611,924","$2,103,794",,"$722,168",,,Mike Gesicki,,,,"$722,168",,Dolphins,,,2021,"$1,381,626"
21,"$495,000","$3,323,564","$1,202,141",,"$3,624,099",,,Joejuan Williams,,,,"$707,141",,Patriots,,,2019,"$3,323,564"
22,"$795,535","$4,119,099","$1,502,676",,"$2,916,958",,,Joejuan Williams,,,,"$707,141",,Patriots,,,2020,"$795,535"
23,"$1,096,070","$5,215,169","$1,803,211",,"$1,414,282",,,Joejuan Williams,,,,"$707,141",,Patriots,,,2021,"$1,096,070"
24,"$1,396,606","$6,611,775","$2,103,747",,"$707,141",,,Joejuan Williams,,,,"$707,141",,Patriots,,,2022,"$1,396,606"
27,"$900,000","$3,800,000","$2,600,000",,"$2,400,000",,,Ross Cockrell,,"$400,000",,"$1,200,000",,Panthers,"$100,000",,2018,"$3,800,000"
28,"$2,300,000","$6,597,373","$3,950,000",,"$1,300,000",,,Ross Cockrell,,"$350,000",,"$1,200,000",,Panthers,"$100,000",,2019,"$2,797,373"
23,"$465,000","$3,371,574","$1,191,643",,"$3,669,485",,,Marcus Maye,,,,"$726,643",,Jets,,,2017,"$3,371,574"
24,"$762,911","$4,134,485","$1,489,554",,"$2,942,842",,,Marcus Maye,,,,"$726,643",,Jets,,,2018,"$762,911"
25,"$1,060,822","$5,195,307","$1,787,465",,"$1,453,288",,,Marcus Maye,,,,"$726,643",,Jets,,,2019,"$1,060,822"
26,"$1,358,733","$6,554,040","$2,085,378",,"$726,645",,,Marcus Maye,,,,"$726,645",,Jets,,,2020,"$1,358,733"
21,"$466,229","$3,276,186","$1,168,718",,"$3,585,579",,,Kerryon Johnson,,,,"$702,489",,Lions,,,2018,"$3,276,186"
22,"$775,622","$4,051,808","$1,478,111",,"$2,883,090",,,Kerryon Johnson,,,,"$702,489",,Lions,,,2019,"$775,622"
23,"$1,071,245","$5,123,053","$1,773,734",,"$1,404,979",,,Kerryon Johnson,,,,"$702,489",,Lions,,,2020,"$1,071,245"
24,"$1,366,867","$6,489,920","$2,069,357",,"$702,490",,,Kerryon Johnson,,,,"$702,490",,Lions,,,2021,"$1,366,867"
34,"$1,150,000","$3,265,625","$2,265,625",,"$4,250,000",,,Drew Stanton,,"$15,625",,"$1,000,000",,Browns,"$100,000",,2018,"$3,265,625"
35,"$2,650,000","$6,031,250","$3,765,625",,"$2,100,000",,,Drew Stanton,,"$15,625",,"$1,000,000",,Browns,"$100,000",,2019,"$2,765,625"
33,-,,-,,-,,,Colt McCoy,,,,,,Giants,,,2020,-
21,"$495,000","$3,345,800","$1,174,305",,"$3,505,796",,,Greedy Williams,,,,"$679,305",,Browns,-,,2019,"$3,345,800"
22,"$788,576","$4,134,376","$1,467,881",,"$2,826,491",,,Greedy Williams,,,,"$679,305",,Browns,-,,2020,"$788,576"
23,"$1,032,152","$5,216,528","$1,761,457",,"$1,358,610",,,Greedy Williams,,,,"$679,305",,Browns,"$50,000",,2021,"$1,082,152"
24,"$1,325,728","$6,592,256","$2,055,033",,"$679,305",,,Greedy Williams,,,,"$679,305",,Browns,"$50,000",,2022,"$1,375,728"
21,"$423,703","$3,257,291","$1,132,100",,"$4,056,937",,,Curtis Samuel,,,,"$708,397",,Panthers,-,,2017,"$3,257,291"
22,"$758,349","$4,015,640","$1,466,746",,"$2,883,540",,,Curtis Samuel,,,,"$708,397",,Panthers,-,,2018,"$758,349"
23,"$926,696","$5,188,395","$1,760,093",,"$1,541,794",,,Curtis Samuel,,,,"$708,397",,Panthers,"$125,000",,2019,"$1,172,755"
24,"$1,220,044","$6,533,439","$2,053,441",,"$708,397",,,Curtis Samuel,,,,"$708,397",,Panthers,"$125,000",,2020,"$1,345,044"
22,"$480,000","$3,214,951","$1,163,737",,"$3,505,885",,,Dante Pettis,,,,"$683,737",,49ers,,,2018,"$3,214,951"
23,"$770,934","$3,985,885","$1,454,671",,"$2,822,148",,,Dante Pettis,,,,"$683,737",,49ers,,,2019,"$770,934"
24,"$1,061,869","$5,047,754","$1,745,606",,"$1,367,477",,,Dante Pettis,,,,"$683,737",,49ers,,,2020,"$1,061,869"
25,"$1,352,803","$6,400,557","$2,036,543",,"$683,740",,,Dante Pettis,,,,"$683,740",,49ers,,,2021,"$1,352,803"
26,"$5,500,000","$6,423,196","$6,400,000",,-,"$500,000",,Greg Robinson,,"$400,000",,,,Browns,,,2019,"$6,423,196"
27,"$615,000","$1,465,000","$1,465,000",,"$850,000",,,Charley Hughlett,,"$850,000",,,,Browns,,,2017,"$1,465,000"
28,"$705,000","$2,170,000","$705,000",,-,,,Charley Hughlett,,-,,,,Browns,,,2018,"$705,000"
29,"$805,000","$3,010,937","$805,000",,-,,,Charley Hughlett,,-,,,,Browns,,,2019,"$840,937"
30,"$1,000,000","$4,010,937","$1,000,000",,-,,,Charley Hughlett,,-,,,,Browns,,,2020,"$1,000,000"
31,"$1,145,000","$5,155,937","$1,145,000",,-,,,Charley Hughlett,,-,,,,Browns,,,2021,"$1,145,000"
32,"$1,250,000","$6,405,937","$1,250,000",,-,,,Charley Hughlett,,-,,,,Browns,,,2022,"$1,250,000"
22,"$375,530","$3,136,136","$1,065,680",,"$3,514,395",,,Dalvin Cook,,,,"$690,151",,Vikings,,,2017,"$3,136,136"
23,"$753,788","$3,889,924","$1,443,939",,"$2,824,244",,,Dalvin Cook,,,,"$690,151",,Vikings,,,2018,"$753,788"
24,"$1,042,576","$4,932,500","$1,732,727",,"$1,380,305",,,Dalvin Cook,,,,"$690,151",,Vikings,,,2019,"$1,042,576"
25,"$1,331,364","$6,263,864","$2,021,518",,"$690,154",,,Dalvin Cook,,,,"$690,154",,Vikings,,,2020,"$1,331,364"
34,"$2,750,000","$4,000,000","$3,500,000",,"$2,000,000",,,Darren Fells,,"$250,000",,"$500,000",,Texans,,,2020,"$4,000,000"
35,"$1,500,000","$6,300,000","$2,800,000",,"$500,000",,,Darren Fells,,"$800,000",,"$500,000",,Texans,,,2021,"$2,300,000"
22,"$480,000","$3,109,892","$1,137,473",,"$3,874,260",,,Josh Jackson,,,,"$657,473",,Packers,,,2018,"$3,109,892"
23,"$764,368","$3,874,260","$1,421,841",,"$2,736,790",,,Josh Jackson,,,,"$657,473",,Packers,,,2019,"$764,368"
24,"$1,048,736","$4,922,996","$1,706,209",,"$1,314,949",,,Josh Jackson,,,,"$657,473",,Packers,,,2020,"$1,048,736"
25,"$1,333,104","$6,256,100","$1,990,577",,"$657,473",,,Josh Jackson,,,,"$657,473",,Packers,,,2021,"$1,333,104"
20,"$465,000","$3,143,501","$1,134,625",,"$2,678,501",,,Marcus Williams,,,,"$669,625",,Saints,,,2017,"$3,143,501"
21,"$748,656","$3,892,157","$1,418,281",,"$2,757,532",,,Marcus Williams,,,,"$669,625",,Saints,,,2018,"$748,656"
22,"$1,032,313","$4,924,470","$1,701,938",,"$1,339,251",,,Marcus Williams,,,,"$669,625",,Saints,,,2019,"$1,032,313"
23,"$1,315,969","$6,240,439","$1,985,595",,"$669,626",,,Marcus Williams,,,,"$669,626",,Saints,,,2020,"$1,315,969"
22,"$495,000","$3,050,744","$1,133,936",,"$3,334,228",,,Marquise Blair,,,,"$638,936",,Seahawks,,,2019,"$3,050,744"
23,"$778,484","$3,829,228","$1,417,420",,"$2,695,292",,,Marquise Blair,,,,"$638,936",,Seahawks,,,2020,"$778,484"
24,"$1,061,968","$4,891,196","$1,700,904",,"$1,277,872",,,Marquise Blair,,,,"$638,936",,Seahawks,,,2021,"$1,061,968"
25,"$1,345,452","$6,236,648","$1,984,388",,"$638,936",,,Marquise Blair,,,,"$638,936",,Seahawks,,,2022,"$1,345,452"
29,"$1,225,000","$3,250,000","$3,250,000",,"$3,225,000",,,Levine Toilolo,,"$2,000,000",,,,Giants,"$25,000",,2020,"$3,250,000"
30,"$2,925,000","$6,200,000","$2,950,000",,-,,,Levine Toilolo,,-,,,,Giants,"$25,000",,2021,"$2,950,000"
29,"$1,250,000","$3,660,000","$2,535,000",,"$2,250,000",,,Logan Thomas,,"$160,000",,"$1,125,000",,Redskins,,,2020,"$3,660,000"
30,"$2,315,000","$6,145,000","$3,610,000",,"$1,125,000",,,Logan Thomas,,"$170,000",,"$1,125,000",,Redskins,,,2021,"$2,485,000"
21,"$465,000","$3,070,520","$1,116,380",,"$3,349,615",,,Sidney Jones,,,,"$651,380",,Eagles,,,2017,"$3,070,520"
22,"$744,095","$3,814,615","$1,395,475",,"$2,698,235",,,Sidney Jones,,,,"$651,380",,Eagles,,,2018,"$744,095"
23,"$1,023,190","$4,837,805","$1,674,570",,"$1,302,760",,,Sidney Jones,,,,"$651,380",,Eagles,,,2019,"$1,023,190"
24,"$1,302,285","$6,140,090","$1,953,665",,"$651,380",,,Sidney Jones,,,,"$651,380",,Eagles,,,2020,"$1,302,285"
22,"$480,000","$2,893,044","$1,109,184",,"$3,754,032",,,Breeland Speaks,,,,"$629,184",,Chiefs,,,2018,"$2,893,044"
23,"$579,109","$3,472,153","$1,208,293",,"$2,644,848",,,Breeland Speaks,,,,"$629,184",,Chiefs,,,2019,"$579,109"
24,"$1,034,592","$4,506,745","$1,663,776",,"$1,258,368",,,Breeland Speaks,,,,"$629,184",,Chiefs,,,2020,"$1,034,592"
25,"$1,311,888","$5,818,633","$1,941,072",,"$629,184",,,Breeland Speaks,,,,"$629,184",,Chiefs,,,2021,"$1,311,888"
22,"$495,000","$2,935,180","$1,105,045",,"$3,211,441",,,Erik McCoy,,,,"$610,045",,Saints,,,2019,"$2,935,180"
23,"$771,261","$3,706,441","$1,381,306",,"$2,601,396",,,Erik McCoy,,,,"$610,045",,Saints,,,2020,"$771,261"
24,"$1,047,523","$4,753,964","$1,657,568",,"$1,220,090",,,Erik McCoy,,,,"$610,045",,Saints,,,2021,"$1,047,523"
25,"$1,323,784","$6,077,748","$1,933,829",,"$610,045",,,Erik McCoy,,,,"$610,045",,Saints,,,2022,"$1,323,784"
23,"$465,000","$3,000,977","$1,098,994",,"$3,275,726",,,Gerald Everett,,,,"$633,994",,Rams,,,2017,"$3,000,977"
24,"$739,749","$3,740,726","$1,373,743",,"$2,641,733",,,Gerald Everett,,,,"$633,994",,Rams,,,2018,"$739,749"
25,"$1,014,497","$4,755,223","$1,648,491",,"$1,267,990",,,Gerald Everett,,,,"$633,994",,Rams,,,2019,"$1,014,497"
26,"$1,289,246","$6,044,469","$1,923,242",,"$633,996",,,Gerald Everett,,,,"$633,996",,Rams,,,2020,"$1,289,246"
28,"$1,250,000","$2,968,750","$2,218,750",,"$3,000,000",,,Adrian Phillips,,"$218,750",,"$750,000",,Patriots,,,2020,"$2,968,750"
29,"$2,250,000","$5,718,750","$3,500,000",,"$1,250,000",,,Adrian Phillips,,"$500,000",,"$750,000",,Patriots,,,2021,"$2,750,000"
25,"$5,750,000","$6,000,000","$6,000,000",,"$5,750,000",,,Maliek Collins,,"$250,000",,,,Raiders,,,2020,"$6,000,000"
27,"$1,225,000","$2,334,375","$1,709,375",,"$3,100,000",,,Deshazor Everett,,"$109,375",,"$375,000",,Redskins,,,2019,"$2,334,375"
28,"$1,035,000","$3,556,875","$1,472,500",,"$1,500,000",,,Deshazor Everett,,"$187,500",,"$250,000",,Redskins,,,2020,"$1,222,500"
29,"$1,415,000","$5,221,875","$1,915,000",,"$500,000",,,Deshazor Everett,,"$250,000",,"$250,000",,Redskins,,,2021,"$1,665,000"
30,"$1,800,000","$7,271,875","$2,300,000",,"$250,000",,,Deshazor Everett,,"$250,000",,"$250,000",,Redskins,,,2022,"$2,050,000"
37,"$3,500,000","$6,000,000","$8,666,668",,"$8,666,668",,,Jason Peters,,"$2,000,000",,"$2,666,668",,Eagles,"$500,000",,2019,"$6,000,000"
28,"$850,000","$2,787,500","$2,287,500",,"$1,000,000",-,,D.J. Fluker,,"$937,500",,"$500,000",,Seahawks,,,2019,"$2,787,500"
29,"$2,000,000","$6,475,000","$4,187,500",,"$500,000","$750,000",,D.J. Fluker,,"$937,500",,"$500,000",,Seahawks,,,2020,"$3,687,500"
26,"$1,250,000","$1,750,000","$1,416,666",,"$1,750,000",,,Daren Bates,,,,"$166,666",,Titans,-,,2017,"$1,750,000"
27,"$1,800,000","$3,750,000","$2,166,666",,"$2,333,337",,,Daren Bates,,,,"$166,666",,Titans,"$200,000",,2018,"$2,000,000"
28,"$2,050,000","$6,000,000","$2,416,668",,"$366,668",,,Daren Bates,,,,"$166,668",,Titans,"$200,000",,2019,"$2,250,000"
28,-,,-,,-,,,Daryl Williams,,,,,,Bills,,,2020,-
26,"$1,907,000","$3,907,000","$3,907,000",,"$5,407,000",,,Greg Mancz,,"$2,000,000",,,,Texans,,,2018,"$3,907,000"
27,"$1,500,000","$5,547,625","$1,640,625",,"$1,500,000",,,Greg Mancz,,"$140,625",,,,Texans,,,2019,"$1,640,625"
28,"$2,000,000","$7,688,250","$2,140,625",,-,,,Greg Mancz,,"$140,625",,,,Texans,,,2020,"$2,140,625"
26,"$411,765","$420,609","$411,764",,"$411,765",,,Mike Davis,,,,,,Panthers,-,,2019,"$420,609"
27,"$2,950,000","$3,420,609","$3,000,000",,-,,,Mike Davis,,,,,,Panthers,"$50,000",,2020,"$3,000,000"
26,"$1,837,941","$6,361,651","$5,587,941",,-,,,Willie Snead,,"$1,000,000",,"$2,750,000",,Ravens,,,2019,"$6,361,651"
27,"$3,662,059","$10,023,710","$5,412,059",,"$5,412,059",,,Willie Snead,,-,,"$1,750,000",,Ravens,,,2020,"$3,662,059"
32,"$2,800,000","$5,812,500","$5,812,500",,"$1,500,000",,,Josh Norman,,"$2,812,500",,,,Bills,"$200,000",,2020,"$5,812,500"
27,"$1,000,000","$6,000,000","$2,000,000",,"$6,000,000",,,De'Vondre Campbell,,,,"$1,000,000",,Cardinals,,,2020,"$6,000,000"
28,-,,"$1,000,000",,"$4,000,000",,,De'Vondre Campbell,,,,"$1,000,000",,Cardinals,,,2021,-
29,-,,"$1,000,000",,-,,,De'Vondre Campbell,,,,"$1,000,000",,Cardinals,,,2022,-
30,-,,"$1,000,000",,-,,,De'Vondre Campbell,,,,"$1,000,000",,Cardinals,,,2023,-
31,-,,"$1,000,000",,-,,,De'Vondre Campbell,,,,"$1,000,000",,Cardinals,,,2024,-
23,"$495,000","$2,838,276","$1,080,819",,"$3,108,481",,,Ben Banogu,,,,"$585,819",,Colts,,,2019,"$2,838,276"
24,"$765,205","$3,603,481","$1,351,024",,"$2,522,662",,,Ben Banogu,,,,"$585,819",,Colts,,,2020,"$765,205"
25,"$1,035,410","$4,638,891","$1,621,229",,"$1,171,638",,,Ben Banogu,,,,"$585,819",,Colts,,,2021,"$1,035,410"
26,"$1,305,615","$5,944,506","$1,891,434",,"$585,819",,,Ben Banogu,,,,"$585,819",,Colts,,,2022,"$1,305,615"
23,"$465,000","$2,903,573","$1,074,643",,"$3,172,234",,,Adam Shaheen,,,,"$609,643",,Bears,,,2017,"$2,903,573"
24,"$733,661","$3,637,234","$1,343,304",,"$2,562,591",,,Adam Shaheen,,,,"$609,643",,Bears,,,2018,"$733,661"
25,"$1,002,322","$4,669,430","$1,611,965",,"$1,219,287",,,Adam Shaheen,,,,"$609,643",,Bears,,,2019,"$1,032,196"
26,"$1,270,982","$5,940,412","$1,880,626",,"$609,644",,,Adam Shaheen,,,,"$609,644",,Bears,,,2020,"$1,270,982"
21,"$480,000","$2,847,176","$1,071,794",,"$3,595,124",,,Christian Kirk,,,,"$591,794",,Cardinals,,,2018,"$2,847,176"
22,"$747,948","$3,726,204","$1,339,742",,"$2,523,330",,,Christian Kirk,,,,"$591,794",,Cardinals,,,2019,"$879,028"
23,"$1,015,897","$4,742,101","$1,607,691",,"$1,183,588",,,Christian Kirk,,,,"$591,794",,Cardinals,,,2020,"$1,015,897"
24,"$1,283,845","$6,025,946","$1,875,639",,"$591,794",,,Christian Kirk,,,,"$591,794",,Cardinals,,,2021,"$1,283,845"
21,"$495,000","$2,732,040","$1,054,260",,"$2,995,606",,,Irv Smith,,,,"$559,260",,Vikings,,,2019,"$2,732,040"
22,"$758,566","$3,490,606","$1,317,826",,"$2,435,812",,,Irv Smith,,,,"$559,260",,Vikings,,,2020,"$758,566"
23,"$1,022,132","$4,512,738","$1,581,392",,"$1,118,520",,,Irv Smith,,,,"$559,260",,Vikings,,,2021,"$1,022,132"
24,"$1,285,698","$5,798,436","$1,844,958",,"$559,260",,,Irv Smith,,,,"$559,260",,Vikings,,,2022,"$1,285,698"
26,"$2,025,000","$3,907,285","$3,732,285",,"$1,882,285",,,Brennan Scarlett,,"$1,525,000",,"$175,000",,Texans,"$7,285",,2019,"$3,907,285"
27,"$1,125,000","$5,735,410","$2,003,125",,"$175,000",,,Brennan Scarlett,,"$703,125",,"$175,000",,Texans,-,,2020,"$1,828,125"
22,"$465,000","$2,798,656","$1,048,414",,"$3,060,759",,,Quincy Wilson,,,,"$583,414",,Colts,,,2017,"$2,798,656"
23,"$727,103","$3,525,759","$1,310,517",,"$2,477,345",,,Quincy Wilson,,,,"$583,414",,Colts,,,2018,"$727,103"
24,"$989,207","$4,514,966","$1,572,621",,"$1,166,828",,,Quincy Wilson,,,,"$583,414",,Colts,,,2019,"$989,207"
25,"$1,251,310","$5,766,276","$1,834,724",,"$583,414",,,Quincy Wilson,,,,"$583,414",,Colts,,,2020,"$1,251,310"
21,"$480,000","$2,748,783","$1,047,195",,"$3,010,582",,,Uchenna Nwosu,,,,"$567,195",,Chargers,,,2018,"$2,748,783"
22,"$741,799","$3,490,582","$1,308,994",,"$2,443,387",,,Uchenna Nwosu,,,,"$567,195",,Chargers,,,2019,"$741,799"
23,"$1,003,598","$4,494,180","$1,570,793",,"$1,134,393",,,Uchenna Nwosu,,,,"$567,195",,Chargers,,,2020,"$1,003,598"
24,"$1,265,397","$5,759,577","$1,832,595",,"$567,198",,,Uchenna Nwosu,,,,"$567,198",,Chargers,,,2021,"$1,265,397"
32,"$1,250,000","$3,000,000","$2,125,000",,"$1,750,000",,,Tyson Alualu,,,,"$875,000",,Steelers,,,2019,"$3,000,000"
33,"$2,750,000","$5,750,000","$3,625,000",,"$875,000",,,Tyson Alualu,,,,"$875,000",,Steelers,,,2020,"$2,750,000"
26,"$720,000","$2,750,000","$1,875,000",,"$2,500,000",-,,Damien Wilson,,"$250,000",,"$875,000",,Chiefs,"$30,000",,2019,"$2,750,000"
27,"$3,200,000","$7,250,000","$5,375,000",,"$875,000","$1,000,000",,Damien Wilson,,"$250,000",,"$875,000",,Chiefs,"$50,000",,2020,"$4,500,000"
22,"$450,000","$2,831,555","$1,045,388",,"$3,092,902",,,Kamalei Correa,,,,"$595,388",,Titans,,,2016,"$2,831,555"
23,"$711,347","$3,542,902","$1,306,735",,"$2,497,514",,,Kamalei Correa,,,,"$595,388",,Titans,,,2017,"$711,347"
24,"$972,694","$4,515,596","$972,694",,-,,,Kamalei Correa,,,,-,,Titans,,,2018,"$972,694"
25,"$1,234,043","$5,749,639","$1,234,043",,-,,,Kamalei Correa,,,,-,,Titans,,,2019,"$1,234,043"
28,"$1,579,118","$4,299,117","$3,671,617",,-,"$200,000",-,Christian Jones,,"$300,000",,"$1,342,500",,Lions,"$250,000",,2019,"$4,299,117"
29,"$910,000","$7,345,992","$2,339,375",,"$3,277,500",-,"$600,000",Christian Jones,,"$186,875",,"$492,500",,Lions,"$150,000",,2020,"$3,046,875"
30,"$1,260,000","$9,085,992","$2,832,500",,"$2,185,000",-,"$600,000",Christian Jones,,"$280,000",,"$492,500",,Lions,"$200,000",,2021,"$1,740,000"
31,-,,"$1,092,500",,"$1,092,500",-,"$600,000",Christian Jones,,-,,"$492,500",,Lions,-,,2022,-
25,"$615,000","$1,615,000","$865,334",,-,,-,Quinton Dunbar,,-,,"$250,334",,Seahawks,,,2017,"$1,615,000"
26,"$750,000","$4,615,000","$1,750,000",,"$3,750,000",,"$750,000",Quinton Dunbar,,-,,"$250,000",,Seahawks,,,2018,"$3,000,000"
27,"$2,900,000","$7,686,875","$4,071,875",,"$2,000,000",,"$750,000",Quinton Dunbar,,"$171,875",,"$250,000",,Seahawks,,,2019,"$3,071,875"
28,"$3,250,000","$11,108,750","$3,421,875",,-,,-,Quinton Dunbar,,"$171,875",,-,,Seahawks,,,2020,"$3,421,875"
27,"$1,000,000","$3,000,000","$2,125,000",,"$2,500,000",,,Nick Vannett,,"$250,000",,"$875,000",,Broncos,-,,2020,"$3,000,000"
28,"$2,250,000","$5,700,000","$3,575,000",,"$875,000",,,Nick Vannett,,"$350,000",,"$875,000",,Broncos,"$100,000",,2021,"$2,700,000"
26,"$720,000","$2,070,000","$1,098,577",,"$3,261,077",,,Andy Janovich,,-,,"$378,577",,Browns,-,,2019,"$2,070,000"
27,"$1,150,000","$3,313,750","$1,243,750",,"$1,150,000",,,Andy Janovich,,"$43,750",,-,,Browns,"$50,000",,2020,"$1,243,750"
28,"$1,300,000","$4,763,750","$1,450,000",,-,,,Andy Janovich,,"$100,000",,-,,Browns,"$50,000",,2021,"$1,450,000"
29,"$1,450,000","$6,363,750","$1,600,000",,-,,,Andy Janovich,,"$100,000",,-,,Browns,"$50,000",,2022,"$1,600,000"
22,"$495,000","$2,625,812","$1,027,703",,"$2,882,738",,,A.J. Brown,,,,"$532,703",,Titans,,,2019,"$2,625,812"
23,"$751,926","$3,377,738","$1,284,629",,"$2,350,035",,,A.J. Brown,,,,"$532,703",,Titans,,,2020,"$751,926"
24,"$1,008,852","$4,386,590","$1,541,555",,"$1,065,406",,,A.J. Brown,,,,"$532,703",,Titans,,,2021,"$1,008,852"
25,"$1,265,778","$5,652,368","$1,798,481",,"$532,703",,,A.J. Brown,,,,"$532,703",,Titans,,,2022,"$1,265,778"
23,"$480,000","$2,650,379","$1,022,594",,"$2,906,028",,,Dallas Goedert,,,,"$542,594",,Eagles,,,2018,"$2,650,379"
24,"$735,649","$3,386,028","$1,278,243",,"$2,363,434",,,Dallas Goedert,,,,"$542,594",,Eagles,,,2019,"$735,649"
